id_szkoly,id_ucznia,pomiar,grupa,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_33,mat_34,mat_35,mat_36,mat_37,mat_38,mat_39,mat_40,mat_41,mat_42,mat_43,mat_44,mat_45,mat_46,mat_47,mat_32,mat_48
44,2125812,2,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,,,,,,,,,1,0,0,0,0,1,0,,1
44,2125850,1,1,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
44,2125836,2,1,1,1,1,0,0,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,0,0,1,0,1,1,,1
45,2518211,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,1,1,1,0,1,0,1,,1
45,2518367,1,1,,,,,,,,,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,,,,,,,,0,0,0,0,1,1,1,0,,,,,,,,0,
45,2518403,2,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,,,,,,,,,0,0,0,0,0,1,1,,1
45,2518309,1,1,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,0,1,1,0,0,0,1,0,,,,,,,,0,
45,2518295,1,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,1,0,1,1,0,,,,,,,,1,
45,2518325,1,1,,,,,,,,,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,0,
45,2518375,2,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
45,2518367,2,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
45,2518375,1,1,,,,,,,,,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,,,,,,,,,0,0,0,0,1,1,0,0,,,,,,,,1,
45,2518323,1,1,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,0,
45,2518323,2,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,0
45,2518309,2,1,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,,,,,,,,,0,1,0,0,0,1,1,,1
45,2518339,2,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
45,2518339,1,1,,,,,,,,,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,,,,,,,,,1,1,0,1,1,1,1,0,,,,,,,,1,
45,2518325,2,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,0,1,0,0,0,0,,1
45,2518295,2,1,0,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,,,,,,,,,1,1,0,0,0,1,1,,0
45,2518211,1,1,,,,,,,,,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,1,
45,2518403,1,1,,,,,,,,,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,,,,,,,,,0,0,0,1,0,0,1,0,,,,,,,,0,
46,2218631,1,1,,,,,,,,,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,1,0,0,1,0,0,1,0,,,,,,,,1,
46,2218577,2,1,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,0,1,0,0,1,1,1,,0
46,2218617,1,1,,,,,,,,,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,1,
46,2218673,2,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,0
46,2218577,1,1,,,,,,,,,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,1,
46,2218631,2,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,0,1,1,0,1,1,1,,1
46,2218605,1,1,,,,,,,,,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,1,
46,2218645,1,1,,,,,,,,,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
46,2218591,2,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,,0,0,1,1,0,0,0,,1
46,2218591,1,1,,,,,,,,,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,0,0,0,1,0,1,1,0,,,,,,,,0,
46,2218605,2,1,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,1,,1
46,2218645,2,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,0,,,,,,,,,1,1,1,1,1,1,1,,1
46,2218617,2,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,,1,1,0,0,0,1,1,,0
46,2218673,1,1,,,,,,,,,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,0,1,1,1,1,1,1,1,,,,,,,,1,
47,2192585,1,1,,,,,,,,,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,1,
47,2192599,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,,,,,,,,,0,0,0,0,0,1,0,,1
47,2192599,1,1,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,0,
47,2192585,2,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,1,1,1,0,0,0,1,,1
47,2192553,1,1,,,,,,,,,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,,,,,,,,,0,1,0,1,0,1,1,0,,,,,,,,0,
47,2192567,1,1,,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,,,,,,,,,0,1,1,1,1,0,1,1,,,,,,,,1,
47,2192567,2,1,1,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
47,2192627,1,1,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
47,2192613,1,1,,,,,,,,,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,,,,,,,,,0,1,0,0,0,1,1,0,,,,,,,,1,
47,2192539,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,0,1,1,1,1,,1
47,2192613,2,1,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,1,0,0,1,0,1,,1
47,2192539,1,1,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,,,,,,,,,1,1,0,1,0,1,1,0,,,,,,,,1,
47,2192553,2,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,,1,1,0,0,1,1,1,,0
47,2192627,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,,0,1,0,0,0,0,1,,0
48,2226464,1,0,,,,,,,,,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,,,,,,,,,0,1,1,0,1,0,1,1,,,,,,,,1,
48,2226404,1,0,,,,,,,,,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,1,
48,2226418,1,0,,,,,,,,,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,0,
48,2226356,1,0,,,,,,,,,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,,,,,,,,,0,0,1,0,0,1,1,0,,,,,,,,0,
48,2226450,1,0,,,,,,,,,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,,,,,,,,,0,1,0,1,0,1,1,0,,,,,,,,1,
48,2226436,1,0,,,,,,,,,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,,,,,,,,,0,0,0,0,1,0,1,1,,,,,,,,0,
48,2226450,2,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,,,,,,,,,1,0,0,0,0,1,1,,1
48,2226356,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
48,2226464,2,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,,,,,,,,,0,0,0,0,0,0,0,,1
48,2226404,2,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,,,,,,,,,0,0,1,0,0,1,0,,0
48,2226436,2,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,1,0,1,0,0,1,1,,1
48,2226418,2,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,0,0,1,0,0,0,1,,1
49,2238762,2,1,0,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,,,,,,,,,0,0,1,0,0,0,0,,0
49,2238798,2,1,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,0,0,1,0,,0
49,2238776,2,1,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,1,0,0,0,0,1,0,,1
49,2238928,1,1,,,,,,,,,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,,,,1,1,0,0,1,0,1,0,,,,,,,,0,
49,2238928,2,1,1,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,0,1,1,1,1,1,1,,1
49,2238748,2,1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,0,0,1,0,1,0,1,,1
49,2238762,1,1,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,1,0,1,1,0,,,,,,,,0,
49,2238852,1,1,,,,,,,,,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,1,1,1,1,0,,,,,,,,1,
49,2238748,1,1,,,,,,,,,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
49,2238798,1,1,,,,,,,,,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,,,,,,,,,1,1,0,0,0,1,1,0,,,,,,,,0,
49,2238880,1,1,,,,,,,,,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,0,
49,2238852,2,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
49,2238812,1,1,,,,,,,,,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,,,,,,,,,1,1,0,1,0,1,1,1,,,,,,,,0,
49,2238776,1,1,,,,,,,,,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,0,
49,2238838,1,1,,,,,,,,,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,,,,,,,,,1,1,0,1,0,1,0,0,,,,,,,,1,
49,2238866,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,1,0,0,0,0,1,,1
49,2238838,2,1,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
49,2238812,2,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,1,1,0,1,1,,1
49,2238866,1,1,,,,,,,,,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,1,
49,2238880,2,1,0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,1,0,0,0,1,1,1,,1
53,2221789,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,0
53,2221829,1,1,,,,,,,,,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,,,,,,,,,1,0,0,0,0,0,1,0,,,,,,,,0,
53,2221789,1,1,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,,,,,,,,,0,1,0,0,1,1,1,1,,,,,,,,0,
53,2221775,2,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,0,1,0,0,0,0,,0
53,2221801,1,1,,,,,,,,,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,,,,,,,,,1,1,1,0,0,1,1,0,,,,,,,,0,
53,2221747,2,1,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,,,,,,,,,0,0,1,0,0,0,0,,0
53,2221775,1,1,,,,,,,,,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
53,2221747,1,1,,,,,,,,,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
53,2221801,2,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,,,,,,,,,0,0,1,0,0,0,1,,0
53,2221829,2,1,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,1,,,,,,,,,0,1,0,0,0,0,1,,1
54,2253068,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
54,2253100,2,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,1,0,1,0,1,1,,1
54,2253082,1,1,,,,,,,,,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,1,
54,2253140,1,1,,,,,,,,,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,0,1,0,0,0,0,0,0,,,,,,,,0,
54,2253114,2,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,,,,,,,,,1,1,1,0,0,0,1,,1
54,2253100,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,0,1,0,0,1,1,0,0,,,,,,,,1,
54,2253140,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,,,,,,,,,0,0,0,0,1,1,0,,0
54,2253114,1,1,,,,,,,,,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,1,1,0,0,0,1,1,0,,,,,,,,1,
54,2253082,2,1,0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,0,1,0,0,1,,1
54,2253068,1,1,,,,,,,,,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
54,2253154,1,1,,,,,,,,,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,,,,,,,,,0,1,0,0,1,0,1,0,,,,,,,,1,
54,2253154,2,1,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,0,0,1,0,0,0,0,,0
55,2207715,1,0,,,,,,,,,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,,,,,,,,,0,1,1,1,0,1,1,0,,,,,,,,0,
55,2207703,1,0,,,,,,,,,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,1,
55,2207729,2,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,1,0,0,0,0,0,0,,0
55,2207689,1,0,,,,,,,,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,
55,2207729,1,0,,,,,,,,,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,0,
55,2207689,2,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
55,2207715,2,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,1,1,0,0,0,1,,1
55,2207675,1,0,,,,,,,,,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,,,,,,,,,0,0,0,0,0,1,0,1,,,,,,,,1,
55,2207675,2,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,0,1,0,0,1,0,,0
55,2207703,2,0,0,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,1,0,0,1,1,1,0,,1
56,2114480,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,1,
56,2114528,2,0,1,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,1,0,0,0,0,1,1,,1
56,2114414,1,0,,,,,,,,,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,1,
56,2114428,1,0,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,0,1,0,0,0,1,1,0,,,,,,,,1,
56,2114480,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,1,1,1,1,0,0,1,,1
56,2114514,1,0,,,,,,,,,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,,,,,,,,,1,1,1,0,1,0,1,0,,,,,,,,0,
56,2114514,2,0,0,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,1,0,1,1,,1
56,2114466,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,0,1,0,0,,1
56,2114428,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,,,,,,,,,0,1,1,1,1,1,1,,0
56,2114456,2,0,1,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,,,,,,,,,0,0,1,0,0,0,1,,0
56,2114442,1,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,,,,,,,,,1,1,0,0,0,1,1,0,,,,,,,,1,
56,2114456,1,0,,,,,,,,,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,,,,,,,,,0,1,1,1,0,0,1,1,,,,,,,,1,
56,2114414,2,0,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,,,,,,,,,1,0,0,0,0,1,0,,0
56,2114494,1,0,,,,,,,,,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,1,
56,2114528,1,0,,,,,,,,,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,,,,,,,,,1,1,0,1,0,1,1,0,,,,,,,,1,
56,2114494,2,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,,,,,,,,,0,0,1,0,0,0,0,,0
56,2114466,1,0,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,,,,,,,,,0,1,1,0,0,1,1,1,,,,,,,,1,
56,2114442,2,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,,0,1,0,0,0,1,0,,1
57,2114580,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
57,2114566,1,1,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,1,
57,2114580,1,1,,,,,,,,,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,,,,,,,,,1,1,1,0,1,1,1,1,,,,,,,,1,
57,2114590,1,1,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,0,
57,2114604,1,1,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,0,
57,2114590,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,1,0,1,0,1,0,,1
57,2114552,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,,,,,,,,,0,1,0,1,1,1,1,,1
57,2114618,2,1,0,1,1,0,1,1,0,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,1,1,0,0,1,1,,1
57,2114552,1,1,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,0,0,1,1,0,0,1,1,,,,,,,,1,
57,2114618,1,1,,,,,,,,,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,,,,,,,,,0,1,1,0,0,1,1,0,,,,,,,,0,
57,2114566,2,1,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,,,,,,,,,0,1,0,1,0,1,0,,0
57,2114604,2,1,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,1,0,0,0,0,0,1,,1
58,2177174,2,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,0,1,1,0,0,0,0,,1
58,2177126,1,1,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,,,,,,,,,0,1,0,1,1,1,1,1,,,,,,,,0,
58,2176998,1,1,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,0,1,0,1,0,1,0,1,,,,,,,,0,
58,2177188,1,1,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,1,0,0,0,0,1,0,1,,,,,,,,0,
58,2177174,1,1,,,,,,,,,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,,,,,,1,0,0,0,0,0,1,0,,,,,,,,0,
58,2177160,2,1,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,,,,,,,,,1,1,1,1,0,1,1,,0
58,2177112,2,1,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,1,1,0,0,0,0,,0
58,2177160,1,1,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,0,
58,2177112,1,1,,,,,,,,,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,0,
58,2176998,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,,,,,,,,,0,0,0,0,0,0,0,,0
58,2177126,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,,,,,,,,,1,1,1,1,1,1,1,,1
58,2177188,2,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,1,,,,,,,,,0,0,1,0,0,1,1,,1
59,2177474,2,0,1,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,,,,,,,,,0,0,1,0,0,1,1,,0
59,2177488,1,0,,,,,,,,,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,0,
59,2177438,2,0,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,,,,,,,,,1,0,0,0,0,0,0,,0
59,2177460,1,0,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,,,,,,,,,0,1,0,1,0,1,1,0,,,,,,,,0,
59,2177446,1,0,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,1,0,1,0,0,0,0,,,,,,,,0,
59,2177424,1,0,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,,,,,,,,,1,1,1,1,1,1,0,0,,,,,,,,0,
59,2177474,1,0,,,,,,,,,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,
59,2177488,2,0,0,1,0,1,0,1,1,1,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,,,,,,,,,1,1,0,0,1,0,1,,1
59,2177460,2,0,0,1,1,0,0,0,1,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,1,1,0,0,0,0,1,,0
59,2177446,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,,,,,,,,,0,0,0,0,1,1,0,,1
59,2177396,2,0,0,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,1,,,,,,,,,0,1,1,0,0,1,1,,1
59,2177424,2,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,1,,,,,,,,,1,1,1,1,1,1,1,,1
